bird_name,item_taxon,diet_percentage
Sandhill Crane,Unid. Magnoliopsida,0.16
Sandhill Crane,Unid. Mollusca,0.27
Sandhill Crane,Unid. Plantae,6.96
Sandhill Crane,Unid. Tracheophyta,0.67
Sandhill Crane,Unid. Unknown,0.07
Killdeer,Coleoptera [beetles],34.68
Killdeer,Diptera [flies],5.95
Killdeer,Diptera larva [flies],9.77
Killdeer,"Hymenoptera [ants, bees, wasps, and sawflies]",2.79
Killdeer,Odonata [dragonflies and damselflies],1.96
Killdeer,"Orthoptera [grasshoppers, crickets, and katydids]",1.02
Killdeer,"Orthoptera nymph [grasshoppers, crickets, and katydids]",7.21
Killdeer,Unid. Animalia,16.33
Killdeer,Unid. Gastropoda,9.51
Killdeer,Unid. Insecta,8.8
Killdeer,Unid. Magnoliopsida,1.98
Spotted Sandpiper,Coleoptera larva;adult [beetles],3.89
Spotted Sandpiper,"Hemiptera [true bugs, hoppers, aphids, and allies]",4.11
Spotted Sandpiper,"Orthoptera larva [grasshoppers, crickets, and katydids]",10.78
Spotted Sandpiper,Unid. Insecta,0.88
Spotted Sandpiper,Unid. Magnoliopsida,0.22
Spotted Sandpiper,Unid. Malacostraca,80.12
Lesser Yellowlegs,"Hemiptera [true bugs, hoppers, aphids, and allies]",57.5
Lesser Yellowlegs,Unid. Malacostraca,42.5
Red Knot,Coleoptera [beetles],0.3
Red Knot,Diptera [flies],3.17
Red Knot,Unid. Animalia,68.53
Red Knot,Unid. Insecta,0.23
Red Knot,Unid. Magnoliopsida,3.8
Red Knot,Unid. Malacostraca,1.73
Red Knot,Unid. Mollusca,14.75
Red Knot,Unid. Tracheophyta,7.5
Semipalmated Sandpiper,Basommatophora,2.6
Semipalmated Sandpiper,Coleoptera [beetles],14.13
Semipalmated Sandpiper,Diptera [flies],4.32
Semipalmated Sandpiper,Diptera pupa [flies],4.33
Semipalmated Sandpiper,"Hemiptera [true bugs, hoppers, aphids, and allies]",6.65
Semipalmated Sandpiper,Unid. Animalia,60.1
Semipalmated Sandpiper,Unid. Gastropoda,2.6
Semipalmated Sandpiper,Unid. Insecta,2.5
Semipalmated Sandpiper,Unid. Magnoliopsida,0.33
Semipalmated Sandpiper,Unid. Tracheophyta,2.4
Least Sandpiper,Coleoptera [beetles],25.0
Least Sandpiper,Diptera larva [flies],75.0
Pectoral Sandpiper,Amphipoda [amphipods],22.3
Pectoral Sandpiper,Coleoptera [beetles],8.0
Pectoral Sandpiper,Diptera [flies],54.5
Pectoral Sandpiper,"Hemiptera [true bugs, hoppers, aphids, and allies]",1.3
Pectoral Sandpiper,"Hymenoptera [ants, bees, wasps, and sawflies]",2.1
Pectoral Sandpiper,Unid. Magnoliopsida,10.5
Sharp-tailed Sandpiper,Coleoptera [beetles],8.8
Sharp-tailed Sandpiper,Diptera [flies],39.1
Sharp-tailed Sandpiper,"Hymenoptera [ants, bees, wasps, and sawflies]",1.8
Sharp-tailed Sandpiper,Trichoptera [caddisflies],11.8
Sharp-tailed Sandpiper,Unid. Magnoliopsida,3.9
Sharp-tailed Sandpiper,Unid. Malacostraca,18.1
Sharp-tailed Sandpiper,Unid. Mollusca,14.2
Stilt Sandpiper,Coleoptera [beetles],15.5
Stilt Sandpiper,Diptera larva [flies],47.5
Stilt Sandpiper,Unid. Gastropoda,7.1
Stilt Sandpiper,Unid. Magnoliopsida,29.9
Short-billed Dowitcher,Diptera [flies],3.6
Short-billed Dowitcher,Unid. Animalia,80.14
Short-billed Dowitcher,Unid. Insecta,1.78
Short-billed Dowitcher,Unid. Magnoliopsida,2.42
Short-billed Dowitcher,Unid. Malacostraca,1.22
Short-billed Dowitcher,Unid. Mollusca,4.0
Short-billed Dowitcher,Unid. Tracheophyta,6.8
Long-billed Dowitcher,Coleoptera [beetles],10.6
Long-billed Dowitcher,Diptera [flies],58.3
Long-billed Dowitcher,Unid. Animalia,3.2
Long-billed Dowitcher,Unid. Insecta,2.0
Long-billed Dowitcher,Unid. Magnoliopsida,14.0
Long-billed Dowitcher,Unid. Malacostraca,7.7
Long-billed Dowitcher,Unid. Mollusca,3.9
Wilson's Snipe,Coleoptera [beetles],2.65
Wilson's Snipe,Diptera [flies],3.37
Wilson's Snipe,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.55
Wilson's Snipe,"Orthoptera [grasshoppers, crickets, and katydids]",1.67
Wilson's Snipe,Unid. Animalia,57.22
Wilson's Snipe,Unid. Clitellata,1.88
Wilson's Snipe,Unid. Insecta,5.87
Wilson's Snipe,Unid. Magnoliopsida,12.8
Wilson's Snipe,Unid. Malacostraca,1.95
Wilson's Snipe,Unid. Mollusca,1.12
Wilson's Snipe,Unid. Teleostei,0.43
Wilson's Snipe,Unid. Tracheophyta,10.5
Franklin's Gull,"Orthoptera [grasshoppers, crickets, and katydids]",43.4
Franklin's Gull,Unid. Animalia,51.1
Franklin's Gull,Unid. Magnoliopsida,5.5
Bonaparte's Gull,Amphipoda [amphipods],2.4
Bonaparte's Gull,Batrachoidiformes [toadfishes],0.2
Bonaparte's Gull,Clupeiformes [herrings],1.7
Bonaparte's Gull,Decapoda [decapods],18.3
Bonaparte's Gull,Euphausiacea [krill],10.7
Bonaparte's Gull,Isopoda [isopods],0.9
Bonaparte's Gull,Ophidiiformes [cusk-eels],0.4
Bonaparte's Gull,Phyllodocida,9.5
Bonaparte's Gull,Scorpaeniformes [mail-cheeked fishes],3.8
Bonaparte's Gull,Unid. Chordata,0.7
Bonaparte's Gull,Unid. Insecta,0.1
Bonaparte's Gull,Unid. Insecta larva,3.1
Bonaparte's Gull,Unid. Insecta pupa,47.6
Heermann's Gull,Batrachoidiformes [toadfishes],2.3
Heermann's Gull,Clupeiformes [herrings],27.9
Heermann's Gull,Phyllodocida,4.7
Heermann's Gull,Pleuronectiformes [flatfishes],16.3
Heermann's Gull,Scorpaeniformes [mail-cheeked fishes],11.6
Heermann's Gull,Teuthida,27.9
Heermann's Gull,Unid. Cephalopoda,4.7
Heermann's Gull,Unid. Chordata,4.7
Common Tern,Unid. Teleostei,100.0
Marbled Murrelet,Clupeiformes [herrings],38.28
Marbled Murrelet,Euphausiacea [krill],10.33
Marbled Murrelet,Osmeriformes [smelts and allies],0.17
Marbled Murrelet,Perciformes [perch-like fishes],39.62
Marbled Murrelet,Scorpaeniformes [mail-cheeked fishes],1.98
Marbled Murrelet,Teuthida,8.35
Rock Pigeon,"Poales [grasses, sedges, and allies]",95.8
Rock Pigeon,"Rosales [roses, elms, figs, and allies]",3.7
Rock Pigeon,Unid. Non-biological,0.1
Band-tailed Pigeon,"Asparagales [agaves, orchids, irises, and allies]",1.23
Band-tailed Pigeon,"Cornales [dogwoods, hydrangeas, and allies]",2.83
Band-tailed Pigeon,"Dipsacales [honeysuckles, moschatels, and allies]",3.3
Band-tailed Pigeon,"Ericales [heathers, balsams, primroses, and allies]",6.55
Band-tailed Pigeon,"Fabales [legumes, milkworts, and allies]",4.8
Band-tailed Pigeon,"Fagales [beeches, oaks, walnuts, and allies]",43.42
Band-tailed Pigeon,Pinales [conifers],4.4
Band-tailed Pigeon,"Poales [grasses, sedges, and allies]",12.35
Band-tailed Pigeon,"Rosales [roses, elms, figs, and allies]",16.32
Band-tailed Pigeon,"Sapindales [soapberries, cashews, mahoganies, and allies]",0.52
Band-tailed Pigeon,Unid. Tracheophyta,1.12
Band-tailed Pigeon,Vitales,0.7
Mourning Dove,"Asterales [asters, bellflowers, fanflowers, and allies]",1.65
Mourning Dove,Boraginales,0.27
Mourning Dove,"Brassicales [mustards, capers, and allies]",1.06
Mourning Dove,"Caryophyllales [pinks, cactuses, and allies]",11.17
Mourning Dove,Coleoptera [beetles],0.0
Mourning Dove,Commelinales [spiderworts and allies],0.71
Mourning Dove,"Fabales [legumes, milkworts, and allies]",0.39
Mourning Dove,"Gentianales [gentians, dogbanes, madders, and allies]",0.11
Mourning Dove,"Geraniales [geraniums, bridal wreaths, and allies]",0.01
Mourning Dove,"Lamiales [mints, plantains, olives, and allies]",0.25
Mourning Dove,"Malpighiales [nances, willows, and allies]",8.04
Mourning Dove,"Malvales [mallows, rock-roses, and allies]",0.09
Mourning Dove,"Myrtales [myrtles, evening primroses, and allies]",0.0
Mourning Dove,"Oxalidales [woodsorrels, quandongs, and allies]",0.51
Mourning Dove,"Poales [grasses, sedges, and allies]",74.48
Mourning Dove,"Ranunculales [buttercups, poppies, and allies]",0.43
Mourning Dove,"Rosales [roses, elms, figs, and allies]",0.01
Mourning Dove,"Sapindales [soapberries, cashews, mahoganies, and allies]",0.01
Mourning Dove,"Solanales [nightshades, bindweeds, gooseweeds, and allies]",0.01
Mourning Dove,Unid. Gastropoda,0.19
Mourning Dove,Unid. Magnoliopsida,1.8
Mourning Dove,Unid. Non-biological,0.04
Barn Owl,Anseriformes [waterfowl],0.0
Barn Owl,Anura [frogs and toads],0.08
Barn Owl,Apodiformes,0.0
Barn Owl,Carnivora [carnivorans],0.0
Barn Owl,Charadriiformes [shorebirds and allies],0.0
Barn Owl,Chiroptera [bats],0.0
Barn Owl,Coleoptera [beetles],0.0
Barn Owl,Columbiformes [pigeons and doves],0.03
Barn Owl,Decapoda [decapods],0.0
Barn Owl,Didelphimorphia [opossums],0.07
Barn Owl,Galliformes [landfowl],0.01
Barn Owl,Lagomorpha [lagomorphs],0.39
Barn Owl,Lagomorpha juvenile [lagomorphs],0.01
Barn Owl,"Orthoptera [grasshoppers, crickets, and katydids]",0.22
Barn Owl,Passeriformes [perching birds],0.81
Barn Owl,"Piciformes [woodpeckers, barbets, and allies]",0.0
Barn Owl,Rodentia [rodents],87.25
Barn Owl,Rodentia juvenile [rodents],0.0
Barn Owl,Scorpiones [scorpions],0.0
Barn Owl,Soricomorpha,8.13
Barn Owl,Squamata [squamates],0.01
Barn Owl,Unid. Animalia,0.02
Barn Owl,Unid. Arthropoda,0.14
Barn Owl,Unid. Aves,0.72
Barn Owl,Unid. Chordata,0.0
Barn Owl,Unid. Euchelicerata,0.0
Barn Owl,Unid. Insecta,0.01
Barn Owl,Unid. Mammalia,1.87
Barn Owl,Unid. Reptilia,0.0
Western Screech-Owl,Chiroptera [bats],0.25
Western Screech-Owl,Coleoptera [beetles],0.94
Western Screech-Owl,Decapoda [decapods],0.3
Western Screech-Owl,Dermaptera [earwigs],2.04
Western Screech-Owl,Passeriformes [perching birds],6.55
Western Screech-Owl,Rodentia [rodents],49.76
Western Screech-Owl,Scorpiones [scorpions],2.88
Western Screech-Owl,Soricomorpha,1.8
Western Screech-Owl,Squamata [squamates],0.04
Western Screech-Owl,Unid. Animalia,1.01
Western Screech-Owl,Unid. Aves,4.27
Western Screech-Owl,Unid. Euchelicerata,0.12
Western Screech-Owl,Unid. Insecta,15.36
Western Screech-Owl,Unid. Malacostraca,0.15
Western Screech-Owl,Unid. Mammalia,14.29
Western Screech-Owl,Unid. Reptilia,0.01
Western Screech-Owl,Unid. Teleostei,0.01
Great Horned Owl,"Accipitriformes [hawks, eagles, kites, and allies]",0.01
Great Horned Owl,Anseriformes [waterfowl],1.64
Great Horned Owl,Anura [frogs and toads],0.01
Great Horned Owl,Carnivora [carnivorans],0.17
Great Horned Owl,Carnivora juvenile [carnivorans],0.06
Great Horned Owl,Charadriiformes [shorebirds and allies],0.32
Great Horned Owl,Chiroptera [bats],0.0
Great Horned Owl,Coleoptera [beetles],0.32
Great Horned Owl,Columbiformes [pigeons and doves],0.17
Great Horned Owl,Cuculiformes [cuckoos],0.0
Great Horned Owl,"Cypriniformes [minnows, suckers, carps, and loaches]",0.03
Great Horned Owl,Decapoda [decapods],0.09
Great Horned Owl,Didelphimorphia [opossums],0.04
Great Horned Owl,Diptera [flies],0.0
Great Horned Owl,Falconiformes [falcons and caracaras],0.0
Great Horned Owl,Galliformes [landfowl],2.92
Great Horned Owl,"Gruiformes [cranes, rails, and allies]",0.74
Great Horned Owl,"Gruiformes juvenile [cranes, rails, and allies]",0.2
Great Horned Owl,"Hymenoptera [ants, bees, wasps, and sawflies]",0.0
Great Horned Owl,Lagomorpha [lagomorphs],21.69
Great Horned Owl,Lagomorpha juvenile [lagomorphs],2.12
Great Horned Owl,"Orthoptera [grasshoppers, crickets, and katydids]",0.25
Great Horned Owl,Passeriformes [perching birds],3.11
Great Horned Owl,"Pelecaniformes [pelicans, herons, ibises, and allies]",0.02
Great Horned Owl,"Piciformes [woodpeckers, barbets, and allies]",0.2
Great Horned Owl,Podicipediformes [grebes],0.13
Great Horned Owl,Rodentia [rodents],55.54
Great Horned Owl,Rodentia juvenile [rodents],0.05
Great Horned Owl,Scorpiones [scorpions],0.87
Great Horned Owl,Siluriformes [catfishes],0.01
Great Horned Owl,Soricomorpha,1.86
Great Horned Owl,Squamata [squamates],0.23
Great Horned Owl,Strigiformes [owls],0.33
Great Horned Owl,Unid. Amphibia,0.02
Great Horned Owl,Unid. Animalia,0.32
Great Horned Owl,Unid. Arthropoda,0.33
Great Horned Owl,Unid. Aves,2.47
Great Horned Owl,Unid. Chilopoda,0.0
Great Horned Owl,Unid. Chordata,0.12
Great Horned Owl,Unid. Euchelicerata,0.06
Great Horned Owl,Unid. Gastropoda,0.0
Great Horned Owl,Unid. Insecta,0.63
Great Horned Owl,Unid. Mammalia,2.79
Great Horned Owl,Unid. Reptilia,0.17
Snowy Owl,Anseriformes [waterfowl],5.42
Snowy Owl,Carnivora [carnivorans],0.33
Snowy Owl,Charadriiformes [shorebirds and allies],8.04
Snowy Owl,Galliformes [landfowl],1.0
Snowy Owl,Lagomorpha [lagomorphs],1.19
Snowy Owl,Passeriformes [perching birds],5.26
Snowy Owl,Podicipediformes [grebes],4.09
Snowy Owl,Procellariiformes [tubenoses],2.33
Snowy Owl,Rodentia [rodents],57.52
Snowy Owl,Soricomorpha,2.22
Snowy Owl,Strigiformes [owls],0.2
Snowy Owl,Unid. Animalia,0.01
Snowy Owl,Unid. Aves,3.7
Snowy Owl,Unid. Chordata,0.06
Snowy Owl,Unid. Mammalia,8.67
Northern Pygmy-Owl,Passeriformes [perching birds],28.79
Northern Pygmy-Owl,"Piciformes [woodpeckers, barbets, and allies]",0.33
Northern Pygmy-Owl,Rodentia [rodents],35.02
Northern Pygmy-Owl,Soricomorpha,2.09
Northern Pygmy-Owl,Unid. Animalia,20.47
Northern Pygmy-Owl,Unid. Aves,4.6
Northern Pygmy-Owl,Unid. Chordata,0.83
Northern Pygmy-Owl,Unid. Mammalia,8.47
Spotted Owl,Chiroptera [bats],0.3
Spotted Owl,Lagomorpha [lagomorphs],3.36
Spotted Owl,"Orthoptera [grasshoppers, crickets, and katydids]",0.03
Spotted Owl,Rodentia [rodents],77.9
Spotted Owl,Scorpiones [scorpions],0.03
Spotted Owl,Soricomorpha,0.69
Spotted Owl,Unid. Animalia,1.97
Spotted Owl,Unid. Arthropoda,1.24
Spotted Owl,Unid. Aves,3.61
Spotted Owl,Unid. Chordata,0.02
Spotted Owl,Unid. Insecta,4.31
Spotted Owl,Unid. Mammalia,6.47
Spotted Owl,Unid. Reptilia,0.21
Barred Owl,Anura [frogs and toads],6.29
Barred Owl,Basommatophora,0.06
Barred Owl,Carnivora [carnivorans],0.24
Barred Owl,Chiroptera [bats],1.03
Barred Owl,Coleoptera [beetles],0.38
Barred Owl,Columbiformes [pigeons and doves],0.27
Barred Owl,"Cypriniformes [minnows, suckers, carps, and loaches]",0.04
Barred Owl,Decapoda [decapods],2.17
Barred Owl,Didelphimorphia [opossums],0.27
Barred Owl,Galliformes [landfowl],1.33
Barred Owl,Lagomorpha [lagomorphs],1.55
Barred Owl,Lagomorpha juvenile [lagomorphs],2.19
Barred Owl,Passeriformes [perching birds],2.91
Barred Owl,Perciformes [perch-like fishes],0.04
Barred Owl,"Piciformes [woodpeckers, barbets, and allies]",1.14
Barred Owl,Rodentia [rodents],50.91
Barred Owl,Rodentia juvenile [rodents],0.61
Barred Owl,Siluriformes [catfishes],0.04
Barred Owl,Soricomorpha,6.53
Barred Owl,Squamata [squamates],1.11
Barred Owl,Strigiformes [owls],0.22
Barred Owl,Unid. Amphibia,0.37
Barred Owl,Unid. Animalia,1.44
Barred Owl,Unid. Aves,6.79
Barred Owl,Unid. Chordata,0.34
Barred Owl,Unid. Insecta,1.55
Barred Owl,Unid. Mammalia,6.91
Barred Owl,Unid. Teleostei,3.3
Short-eared Owl,Anura [frogs and toads],0.04
Short-eared Owl,Charadriiformes [shorebirds and allies],2.14
Short-eared Owl,Charadriiformes juvenile [shorebirds and allies],0.46
Short-eared Owl,Chiroptera [bats],0.0
Short-eared Owl,Coleoptera [beetles],0.42
Short-eared Owl,Decapoda [decapods],0.0
Short-eared Owl,Galliformes [landfowl],0.0
Short-eared Owl,"Gruiformes [cranes, rails, and allies]",0.05
Short-eared Owl,Lagomorpha [lagomorphs],0.06
Short-eared Owl,Odonata [dragonflies and damselflies],0.0
Short-eared Owl,"Orthoptera [grasshoppers, crickets, and katydids]",0.4
Short-eared Owl,Passeriformes [perching birds],2.18
Short-eared Owl,"Piciformes [woodpeckers, barbets, and allies]",0.01
Short-eared Owl,Procellariiformes [tubenoses],0.11
Short-eared Owl,Rodentia [rodents],80.79
Short-eared Owl,Rodentia juvenile [rodents],0.02
Short-eared Owl,Scorpiones [scorpions],0.01
Short-eared Owl,Soricomorpha,0.54
Short-eared Owl,Strigiformes [owls],0.02
Short-eared Owl,Unid. Amphibia,0.04
Short-eared Owl,Unid. Animalia,0.02
Short-eared Owl,Unid. Aves,2.29
Short-eared Owl,Unid. Insecta,0.13
Short-eared Owl,Unid. Mammalia,10.27
Northern Saw-whet Owl,Passeriformes [perching birds],0.29
Northern Saw-whet Owl,Rodentia [rodents],60.42
Northern Saw-whet Owl,Soricomorpha,5.24
Northern Saw-whet Owl,Strigiformes [owls],0.57
Northern Saw-whet Owl,Unid. Animalia,0.81
Northern Saw-whet Owl,Unid. Aves,0.5
Northern Saw-whet Owl,Unid. Chordata,0.03
Northern Saw-whet Owl,Unid. Mammalia,32.11
Common Nighthawk,Blattodea [cockroaches and termites],2.6
Common Nighthawk,Coleoptera [beetles],21.08
Common Nighthawk,Diptera [flies],0.02
Common Nighthawk,"Hemiptera [true bugs, hoppers, aphids, and allies]",21.69
Common Nighthawk,"Hymenoptera [ants, bees, wasps, and sawflies]",26.26
Common Nighthawk,Lepidoptera [butterflies and moths],0.29
Common Nighthawk,"Neuroptera [antlions, lacewings, and allies]",0.13
Common Nighthawk,Odonata [dragonflies and damselflies],0.05
Common Nighthawk,"Orthoptera [grasshoppers, crickets, and katydids]",0.14
Common Nighthawk,Unid. Animalia,27.75
Black Swift,Blattodea [cockroaches and termites],10.01
Black Swift,Coleoptera [beetles],2.52
Black Swift,Diptera [flies],30.85
Black Swift,Ephemeroptera [mayflies],3.9
Black Swift,"Hemiptera [true bugs, hoppers, aphids, and allies]",11.08
Black Swift,"Hymenoptera [ants, bees, wasps, and sawflies]",22.97
Black Swift,Lepidoptera [butterflies and moths],0.04
Black Swift,"Megaloptera [alderflies, dobsonflies, and fishflies]",0.01
Black Swift,"Neuroptera [antlions, lacewings, and allies]",0.28
Black Swift,"Psocodea [barklice, booklice, and parasitic lice]",1.43
Black Swift,Trichoptera [caddisflies],0.19
Black Swift,Unid. Euchelicerata,0.01
Black Swift,Unid. Insecta,16.73
Vaux's Swift,Coleoptera [beetles],2.09
Vaux's Swift,Diptera [flies],29.86
Vaux's Swift,"Hemiptera [true bugs, hoppers, aphids, and allies]",60.48
Vaux's Swift,"Hymenoptera [ants, bees, wasps, and sawflies]",7.56
Anna's Hummingbird,Araneae [spiders],2.0
Anna's Hummingbird,Diptera [flies],45.3
Anna's Hummingbird,"Hemiptera [true bugs, hoppers, aphids, and allies]",17.3
Anna's Hummingbird,"Hymenoptera [ants, bees, wasps, and sawflies]",35.0
Red-breasted Sapsucker,Blattodea [cockroaches and termites],0.33
Red-breasted Sapsucker,Coleoptera [beetles],6.03
Red-breasted Sapsucker,Diptera [flies],1.08
Red-breasted Sapsucker,"Hemiptera [true bugs, hoppers, aphids, and allies]",6.98
Red-breasted Sapsucker,"Hymenoptera [ants, bees, wasps, and sawflies]",35.27
Red-breasted Sapsucker,Lepidoptera larva [caterpillars],1.5
Red-breasted Sapsucker,"Orthoptera egg [grasshoppers, crickets, and katydids]",0.25
Red-breasted Sapsucker,Raphidioptera [snakeflies],0.03
Red-breasted Sapsucker,Unid. Animalia,22.07
Red-breasted Sapsucker,Unid. Arthropoda,0.01
Red-breasted Sapsucker,Unid. Chilopoda,2.0
Red-breasted Sapsucker,Unid. Insecta,2.42
Red-breasted Sapsucker,Unid. Magnoliopsida,16.3
Red-breasted Sapsucker,Unid. Tracheophyta,5.2
Downy Woodpecker,Araneae [spiders],1.5
Downy Woodpecker,"Asterales [asters, bellflowers, fanflowers, and allies]",0.13
Downy Woodpecker,Coleoptera [beetles],11.6
Downy Woodpecker,Coleoptera larva [beetles],1.92
Downy Woodpecker,Diptera larva [flies],0.2
Downy Woodpecker,"Hemiptera [true bugs, hoppers, aphids, and allies]",10.87
Downy Woodpecker,"Hymenoptera [ants, bees, wasps, and sawflies]",59.21
Downy Woodpecker,"Hymenoptera larva [ants, bees, wasps, and sawflies]",0.2
Downy Woodpecker,Lepidoptera [butterflies and moths],0.17
Downy Woodpecker,Lepidoptera larva [caterpillars],0.54
Downy Woodpecker,"Orthoptera [grasshoppers, crickets, and katydids]",0.03
Downy Woodpecker,"Poales [grasses, sedges, and allies]",7.23
Downy Woodpecker,Pseudoscorpiones [pseudoscorpions],0.02
Downy Woodpecker,Raphidioptera [snakeflies],0.02
Downy Woodpecker,"Sapindales [soapberries, cashews, mahoganies, and allies]",2.37
Downy Woodpecker,Unid. Animalia,0.7
Downy Woodpecker,Unid. Euchelicerata,0.05
Downy Woodpecker,Unid. Magnoliopsida,2.67
Downy Woodpecker,Vitales,0.57
Hairy Woodpecker,Araneae [spiders],0.47
Hairy Woodpecker,Blattodea [cockroaches and termites],0.26
Hairy Woodpecker,Coleoptera [beetles],19.89
Hairy Woodpecker,Coleoptera larva [beetles],9.04
Hairy Woodpecker,"Dipsacales [honeysuckles, moschatels, and allies]",0.21
Hairy Woodpecker,Diptera [flies],0.1
Hairy Woodpecker,"Hemiptera [true bugs, hoppers, aphids, and allies]",1.25
Hairy Woodpecker,"Hymenoptera [ants, bees, wasps, and sawflies]",4.72
Hairy Woodpecker,Lepidoptera [butterflies and moths],0.54
Hairy Woodpecker,Lepidoptera larva [caterpillars],2.61
Hairy Woodpecker,"Orthoptera [grasshoppers, crickets, and katydids]",0.05
Hairy Woodpecker,"Poales [grasses, sedges, and allies]",0.36
Hairy Woodpecker,Pseudoscorpiones [pseudoscorpions],0.01
